ori_name,emo_1,emo_2,emo_3,wav_id,slice1,slice2
IT_DanceCover0267_slice01_slice1.wav,IT,IT,IT,0267,slice01,slice1.wav
PB_CF_DanceCover0262_slice05_slice0.wav,PB,CF,PB,0262,slice05,slice0.wav
CF_DanceCover0263_slice04_slice0.wav,CF,CF,CF,0263,slice04,slice0.wav
PB_LE_DanceCover0431_slice01_slice1.wav,PB,LE,PB,0431,slice01,slice1.wav
PB_DanceCover0858_slice01_slice0.wav,PB,PB,PB,0858,slice01,slice0.wav
PB_LE_DanceCover0368_slice04_slice0.wav,PB,LE,PB,0368,slice04,slice0.wav
IT_DanceCover0362_slice03_slice1.wav,IT,IT,IT,0362,slice03,slice1.wav
PB_DanceCover0376_slice05_slice1.wav,PB,PB,PB,0376,slice05,slice1.wav
PB_DanceCover0845_slice01_slice0.wav,PB,PB,PB,0845,slice01,slice0.wav
PB_LE_DanceCover0546_slice03_slice0.wav,PB,LE,PB,0546,slice03,slice0.wav
PB_IT_DanceCover0394_slice09_slice0.wav,PB,IT,PB,0394,slice09,slice0.wav
PB_DanceCover0411_slice06_slice1.wav,PB,PB,PB,0411,slice06,slice1.wav
PB_DanceCover0835_slice01_slice1.wav,PB,PB,PB,0835,slice01,slice1.wav
LE_DanceCover0459_slice07_slice1.wav,LE,LE,LE,0459,slice07,slice1.wav
PB_IT_DanceCover0394_slice07_slice1.wav,PB,IT,PB,0394,slice07,slice1.wav
PB_IT_DanceCover0371_slice08_slice0.wav,PB,IT,PB,0371,slice08,slice0.wav
CF_LE_DanceCover0093_slice01_slice1.wav,CF,LE,CF,0093,slice01,slice1.wav
PB_HQ_DanceCover0318_slice04_slice1.wav,PB,HQ,PB,0318,slice04,slice1.wav
PB_DanceCover0407_slice08_slice1.wav,PB,PB,PB,0407,slice08,slice1.wav
PB_CF_DanceCover0359_slice01_slice1.wav,PB,CF,PB,0359,slice01,slice1.wav
LE_DanceCover0409_slice03_slice1.wav,LE,LE,LE,0409,slice03,slice1.wav
PB_CF_DanceCover0244_slice05_slice1.wav,PB,CF,PB,0244,slice05,slice1.wav
PB_DanceCover0457_slice06_slice0.wav,PB,PB,PB,0457,slice06,slice0.wav
PB_DanceCover0866_slice10_slice0.wav,PB,PB,PB,0866,slice10,slice0.wav
CF_DanceCover0853_slice04_slice1.wav,CF,CF,CF,0853,slice04,slice1.wav
PB_DanceCover0412_slice05_slice1.wav,PB,PB,PB,0412,slice05,slice1.wav
PB_LE_DanceCover0165_slice01_slice0.wav,PB,LE,PB,0165,slice01,slice0.wav
PB_IT_DanceCover0329_slice02_slice0.wav,PB,IT,PB,0329,slice02,slice0.wav
PB_HQ_DanceCover0303_slice06_slice1.wav,PB,HQ,PB,0303,slice06,slice1.wav
PB_CF_DanceCover0027_slice02_slice1.wav,PB,CF,PB,0027,slice02,slice1.wav
PB_DanceCover0393_slice08_slice1.wav,PB,PB,PB,0393,slice08,slice1.wav
PB_LE_DanceCover0368_slice05_slice0.wav,PB,LE,PB,0368,slice05,slice0.wav
PB_LE_DanceCover0204_slice05_slice0.wav,PB,LE,PB,0204,slice05,slice0.wav
PB_DanceCover0376_slice06_slice0.wav,PB,PB,PB,0376,slice06,slice0.wav
PB_LE_DanceCover0475_slice08_slice1.wav,PB,LE,PB,0475,slice08,slice1.wav
PB_CF_DanceCover0159_slice05_slice0.wav,PB,CF,PB,0159,slice05,slice0.wav
LE_HQ_DanceCover0196_slice01_slice0.wav,LE,HQ,LE,0196,slice01,slice0.wav
PB_CF_DanceCover0244_slice06_slice0.wav,PB,CF,PB,0244,slice06,slice0.wav
PB_DanceCover0869_slice08_slice1.wav,PB,PB,PB,0869,slice08,slice1.wav
CF_DanceCover0853_slice08_slice1.wav,CF,CF,CF,0853,slice08,slice1.wav
PB_CF_DanceCover0299_slice03_slice0.wav,PB,CF,PB,0299,slice03,slice0.wav
PB_CF_DanceCover0050_slice01_slice1.wav,PB,CF,PB,0050,slice01,slice1.wav
PB_DanceCover0427_slice02_slice0.wav,PB,PB,PB,0427,slice02,slice0.wav
CF_DanceCover0263_slice02_slice0.wav,CF,CF,CF,0263,slice02,slice0.wav
LE_IT_DanceCover0264_slice01_slice1.wav,LE,IT,LE,0264,slice01,slice1.wav
IT_DanceCover0305_slice05_slice1.wav,IT,IT,IT,0305,slice05,slice1.wav
LE_DanceCover0409_slice06_slice0.wav,LE,LE,LE,0409,slice06,slice0.wav
IT_DanceCover0384_slice01_slice0.wav,IT,IT,IT,0384,slice01,slice0.wav
PB_CF_DanceCover0149_slice01_slice1.wav,PB,CF,PB,0149,slice01,slice1.wav
CF_DanceCover0356_slice15_slice1.wav,CF,CF,CF,0356,slice15,slice1.wav
PB_DanceCover0866_slice10_slice1.wav,PB,PB,PB,0866,slice10,slice1.wav
PB_DanceCover0858_slice03_slice1.wav,PB,PB,PB,0858,slice03,slice1.wav
PB_LE_DanceCover0196_slice05_slice1.wav,PB,LE,PB,0196,slice05,slice1.wav
LE_DanceCover0255_slice11_slice0.wav,LE,LE,LE,0255,slice11,slice0.wav
PB_HQ_DanceCover0291_slice05_slice1.wav,PB,HQ,PB,0291,slice05,slice1.wav
PB_DanceCover0412_slice05_slice0.wav,PB,PB,PB,0412,slice05,slice0.wav
PB_IT_DanceCover0208_slice08_slice0.wav,PB,IT,PB,0208,slice08,slice0.wav
PB_HQ_DanceCover0318_slice05_slice1.wav,PB,HQ,PB,0318,slice05,slice1.wav
HQ_DanceCover0193_slice01_slice1.wav,HQ,HQ,HQ,0193,slice01,slice1.wav
PB_DanceCover0411_slice12_slice1.wav,PB,PB,PB,0411,slice12,slice1.wav
HQ_DanceCover0777_slice05_slice1.wav,HQ,HQ,HQ,0777,slice05,slice1.wav
LE_DanceCover0462_slice05_slice1.wav,LE,LE,LE,0462,slice05,slice1.wav
PB_LE_DanceCover0448_slice02_slice1.wav,PB,LE,PB,0448,slice02,slice1.wav
PB_IT_DanceCover0394_slice09_slice1.wav,PB,IT,PB,0394,slice09,slice1.wav
LE_DanceCover0459_slice05_slice0.wav,LE,LE,LE,0459,slice05,slice0.wav
IT_DanceCover0400_slice01_slice1.wav,IT,IT,IT,0400,slice01,slice1.wav
LE_DanceCover0459_slice01_slice0.wav,LE,LE,LE,0459,slice01,slice0.wav
PB_DanceCover0457_slice07_slice0.wav,PB,PB,PB,0457,slice07,slice0.wav
PB_DanceCover0301_slice08_slice0.wav,PB,PB,PB,0301,slice08,slice0.wav
PB_DanceCover0835_slice04_slice1.wav,PB,PB,PB,0835,slice04,slice1.wav
PB_LE_DanceCover0475_slice06_slice0.wav,PB,LE,PB,0475,slice06,slice0.wav
PB_IT_DanceCover0206_slice06_slice0.wav,PB,IT,PB,0206,slice06,slice0.wav
PB_LE_DanceCover0546_slice02_slice0.wav,PB,LE,PB,0546,slice02,slice0.wav
PB_LE_DanceCover0335_slice02_slice0.wav,PB,LE,PB,0335,slice02,slice0.wav
CF_LE_DanceCover0039_slice03_slice1.wav,CF,LE,CF,0039,slice03,slice1.wav
PB_DanceCover0835_slice07_slice1.wav,PB,PB,PB,0835,slice07,slice1.wav
PB_HQ_DanceCover0107_slice03_slice1.wav,PB,HQ,PB,0107,slice03,slice1.wav
PB_DanceCover0412_slice07_slice0.wav,PB,PB,PB,0412,slice07,slice0.wav
PB_LE_DanceCover0164_slice02_slice0.wav,PB,LE,PB,0164,slice02,slice0.wav
PB_IT_DanceCover0482_slice01_slice0.wav,PB,IT,PB,0482,slice01,slice0.wav
PB_DanceCover0822_slice05_slice1.wav,PB,PB,PB,0822,slice05,slice1.wav
CF_DanceCover0406_slice04_slice0.wav,CF,CF,CF,0406,slice04,slice0.wav
CF_DanceCover0356_slice02_slice0.wav,CF,CF,CF,0356,slice02,slice0.wav
PB_HQ_DanceCover0433_slice07_slice1.wav,PB,HQ,PB,0433,slice07,slice1.wav
CF_DanceCover0783_slice02_slice0.wav,CF,CF,CF,0783,slice02,slice0.wav
CF_DanceCover0783_slice09_slice0.wav,CF,CF,CF,0783,slice09,slice0.wav
PB_DanceCover0412_slice11_slice1.wav,PB,PB,PB,0412,slice11,slice1.wav
IT_DanceCover0362_slice02_slice0.wav,IT,IT,IT,0362,slice02,slice0.wav
PB_LE_DanceCover0084_slice04_slice1.wav,PB,LE,PB,0084,slice04,slice1.wav
PB_CF_DanceCover0051_slice03_slice1.wav,PB,CF,PB,0051,slice03,slice1.wav
CF_DanceCover0853_slice09_slice1.wav,CF,CF,CF,0853,slice09,slice1.wav
PB_LE_DanceCover0368_slice06_slice0.wav,PB,LE,PB,0368,slice06,slice0.wav
PB_DanceCover0457_slice03_slice1.wav,PB,PB,PB,0457,slice03,slice1.wav
PB_LE_DanceCover0285_slice07_slice1.wav,PB,LE,PB,0285,slice07,slice1.wav
LE_DanceCover0294_slice01_slice0.wav,LE,LE,LE,0294,slice01,slice0.wav
PB_HQ_DanceCover0155_slice03_slice1.wav,PB,HQ,PB,0155,slice03,slice1.wav
PB_DanceCover0850_slice02_slice1.wav,PB,PB,PB,0850,slice02,slice1.wav
CF_LE_DanceCover0294_slice05_slice1.wav,CF,LE,CF,0294,slice05,slice1.wav
PB_CF_DanceCover0149_slice04_slice0.wav,PB,CF,PB,0149,slice04,slice0.wav
CF_DanceCover0263_slice07_slice1.wav,CF,CF,CF,0263,slice07,slice1.wav
PB_HQ_DanceCover0306_slice06_slice0.wav,PB,HQ,PB,0306,slice06,slice0.wav
PB_LE_DanceCover0204_slice02_slice1.wav,PB,LE,PB,0204,slice02,slice1.wav
PB_HQ_DanceCover0298_slice02_slice0.wav,PB,HQ,PB,0298,slice02,slice0.wav
PB_HQ_DanceCover0423_slice03_slice0.wav,PB,HQ,PB,0423,slice03,slice0.wav
PB_LE_DanceCover0268_slice05_slice0.wav,PB,LE,PB,0268,slice05,slice0.wav
PB_CF_DanceCover0050_slice03_slice1.wav,PB,CF,PB,0050,slice03,slice1.wav
PB_CF_DanceCover0156_slice04_slice1.wav,PB,CF,PB,0156,slice04,slice1.wav
PB_CF_DanceCover0276_slice03_slice0.wav,PB,CF,PB,0276,slice03,slice0.wav
PB_CF_DanceCover0359_slice03_slice1.wav,PB,CF,PB,0359,slice03,slice1.wav
HQ_DanceCover0777_slice04_slice0.wav,HQ,HQ,HQ,0777,slice04,slice0.wav
PB_HQ_DanceCover0096_slice04_slice1.wav,PB,HQ,PB,0096,slice04,slice1.wav
CF_DanceCover0259_slice08_slice1.wav,CF,CF,CF,0259,slice08,slice1.wav
PB_LE_DanceCover0514_slice02_slice1.wav,PB,LE,PB,0514,slice02,slice1.wav
PB_LE_DanceCover0196_slice02_slice0.wav,PB,LE,PB,0196,slice02,slice0.wav
PB_LE_DanceCover0285_slice03_slice1.wav,PB,LE,PB,0285,slice03,slice1.wav
CF_DanceCover0783_slice09_slice1.wav,CF,CF,CF,0783,slice09,slice1.wav
IT_DanceCover0266_slice01_slice1.wav,IT,IT,IT,0266,slice01,slice1.wav
PB_LE_DanceCover0268_slice04_slice0.wav,PB,LE,PB,0268,slice04,slice0.wav
HQ_DanceCover0055_slice01_slice0.wav,HQ,HQ,HQ,0055,slice01,slice0.wav
PB_CF_DanceCover0148_slice01_slice1.wav,PB,CF,PB,0148,slice01,slice1.wav
PB_DanceCover0393_slice07_slice1.wav,PB,PB,PB,0393,slice07,slice1.wav
PB_IT_DanceCover0206_slice05_slice0.wav,PB,IT,PB,0206,slice05,slice0.wav
PB_CF_DanceCover0149_slice05_slice0.wav,PB,CF,PB,0149,slice05,slice0.wav
CF_DanceCover0853_slice01_slice1.wav,CF,CF,CF,0853,slice01,slice1.wav
PB_HQ_DanceCover0423_slice06_slice0.wav,PB,HQ,PB,0423,slice06,slice0.wav
LE_IT_DanceCover0104_slice01_slice0.wav,LE,IT,LE,0104,slice01,slice0.wav
HQ_DanceCover0351_slice02_slice1.wav,HQ,HQ,HQ,0351,slice02,slice1.wav
HQ_DanceCover0330_slice01_slice0.wav,HQ,HQ,HQ,0330,slice01,slice0.wav
PB_HQ_DanceCover0170_slice01_slice0.wav,PB,HQ,PB,0170,slice01,slice0.wav
PB_HQ_DanceCover0291_slice03_slice1.wav,PB,HQ,PB,0291,slice03,slice1.wav
LE_DanceCover0342_slice01_slice1.wav,LE,LE,LE,0342,slice01,slice1.wav
PB_DanceCover0729_slice03_slice1.wav,PB,PB,PB,0729,slice03,slice1.wav
PB_DanceCover0412_slice06_slice1.wav,PB,PB,PB,0412,slice06,slice1.wav
LE_DanceCover0327_slice03_slice0.wav,LE,LE,LE,0327,slice03,slice0.wav
PB_LE_DanceCover0392_slice06_slice1.wav,PB,LE,PB,0392,slice06,slice1.wav
IT_DanceCover0725_slice04_slice0.wav,IT,IT,IT,0725,slice04,slice0.wav
PB_LE_DanceCover0084_slice02_slice0.wav,PB,LE,PB,0084,slice02,slice0.wav
PB_HQ_DanceCover0303_slice02_slice0.wav,PB,HQ,PB,0303,slice02,slice0.wav
LE_DanceCover0255_slice12_slice0.wav,LE,LE,LE,0255,slice12,slice0.wav
HQ_DanceCover0351_slice01_slice1.wav,HQ,HQ,HQ,0351,slice01,slice1.wav
IT_DanceCover0348_slice04_slice0.wav,IT,IT,IT,0348,slice04,slice0.wav
PB_LE_DanceCover0392_slice04_slice1.wav,PB,LE,PB,0392,slice04,slice1.wav
CF_DanceCover0263_slice04_slice1.wav,CF,CF,CF,0263,slice04,slice1.wav
CF_DanceCover0356_slice04_slice1.wav,CF,CF,CF,0356,slice04,slice1.wav
PB_DanceCover0850_slice04_slice1.wav,PB,PB,PB,0850,slice04,slice1.wav
PB_CF_DanceCover0179_slice01_slice0.wav,PB,CF,PB,0179,slice01,slice0.wav
LE_DanceCover0327_slice04_slice0.wav,LE,LE,LE,0327,slice04,slice0.wav
PB_LE_DanceCover0335_slice06_slice0.wav,PB,LE,PB,0335,slice06,slice0.wav
PB_CF_DanceCover0274_slice03_slice0.wav,PB,CF,PB,0274,slice03,slice0.wav
PB_DanceCover0387_slice01_slice0.wav,PB,PB,PB,0387,slice01,slice0.wav
IT_DanceCover0348_slice05_slice1.wav,IT,IT,IT,0348,slice05,slice1.wav
PB_CF_DanceCover0450_slice02_slice1.wav,PB,CF,PB,0450,slice02,slice1.wav
HQ_DanceCover0193_slice04_slice0.wav,HQ,HQ,HQ,0193,slice04,slice0.wav
PB_DanceCover0436_slice02_slice1.wav,PB,PB,PB,0436,slice02,slice1.wav
PB_CF_DanceCover0051_slice05_slice1.wav,PB,CF,PB,0051,slice05,slice1.wav
PB_CF_DanceCover0259_slice01_slice0.wav,PB,CF,PB,0259,slice01,slice0.wav
PB_IT_DanceCover0750_slice02_slice1.wav,PB,IT,PB,0750,slice02,slice1.wav
PB_LE_DanceCover0084_slice04_slice0.wav,PB,LE,PB,0084,slice04,slice0.wav
PB_LE_DanceCover0527_slice01_slice0.wav,PB,LE,PB,0527,slice01,slice0.wav
PB_DanceCover0001_slice01_slice0.wav,PB,PB,PB,0001,slice01,slice0.wav
PB_IT_DanceCover0089_slice04_slice1.wav,PB,IT,PB,0089,slice04,slice1.wav
PB_LE_DanceCover0505_slice02_slice1.wav,PB,LE,PB,0505,slice02,slice1.wav
PB_DanceCover0858_slice07_slice1.wav,PB,PB,PB,0858,slice07,slice1.wav
LE_DanceCover0255_slice01_slice0.wav,LE,LE,LE,0255,slice01,slice0.wav
LE_DanceCover0381_slice05_slice0.wav,LE,LE,LE,0381,slice05,slice0.wav
CF_DanceCover0356_slice01_slice0.wav,CF,CF,CF,0356,slice01,slice0.wav
HQ_DanceCover0055_slice03_slice1.wav,HQ,HQ,HQ,0055,slice03,slice1.wav
PB_DanceCover0850_slice08_slice0.wav,PB,PB,PB,0850,slice08,slice0.wav
PB_LE_DanceCover0368_slice07_slice1.wav,PB,LE,PB,0368,slice07,slice1.wav
PB_CF_DanceCover0244_slice01_slice1.wav,PB,CF,PB,0244,slice01,slice1.wav
PB_CF_DanceCover0281_slice02_slice0.wav,PB,CF,PB,0281,slice02,slice0.wav
HQ_DanceCover0055_slice02_slice0.wav,HQ,HQ,HQ,0055,slice02,slice0.wav
PB_DanceCover0393_slice06_slice0.wav,PB,PB,PB,0393,slice06,slice0.wav
PB_DanceCover0412_slice09_slice0.wav,PB,PB,PB,0412,slice09,slice0.wav
PB_IT_DanceCover0482_slice04_slice0.wav,PB,IT,PB,0482,slice04,slice0.wav
LE_IT_DanceCover0266_slice07_slice1.wav,LE,IT,LE,0266,slice07,slice1.wav
HQ_IT_DanceCover0322_slice03_slice0.wav,HQ,IT,HQ,0322,slice03,slice0.wav
PB_CF_DanceCover0401_slice05_slice1.wav,PB,CF,PB,0401,slice05,slice1.wav
PB_HQ_DanceCover0034_slice04_slice0.wav,PB,HQ,PB,0034,slice04,slice0.wav
PB_CF_DanceCover0148_slice01_slice0.wav,PB,CF,PB,0148,slice01,slice0.wav
PB_IT_DanceCover0208_slice03_slice0.wav,PB,IT,PB,0208,slice03,slice0.wav
CF_DanceCover0783_slice07_slice1.wav,CF,CF,CF,0783,slice07,slice1.wav
LE_IT_DanceCover0643_slice02_slice1.wav,LE,IT,LE,0643,slice02,slice1.wav
HQ_DanceCover0379_slice01_slice1.wav,HQ,HQ,HQ,0379,slice01,slice1.wav
PB_DanceCover0858_slice02_slice0.wav,PB,PB,PB,0858,slice02,slice0.wav
PB_IT_DanceCover0482_slice01_slice1.wav,PB,IT,PB,0482,slice01,slice1.wav
PB_DanceCover0387_slice04_slice1.wav,PB,PB,PB,0387,slice04,slice1.wav
HQ_DanceCover0777_slice03_slice0.wav,HQ,HQ,HQ,0777,slice03,slice0.wav
CF_DanceCover0259_slice08_slice0.wav,CF,CF,CF,0259,slice08,slice0.wav
PB_IT_DanceCover0394_slice02_slice0.wav,PB,IT,PB,0394,slice02,slice0.wav
PB_CF_DanceCover0274_slice01_slice1.wav,PB,CF,PB,0274,slice01,slice1.wav
PB_DanceCover0301_slice05_slice1.wav,PB,PB,PB,0301,slice05,slice1.wav
LE_IT_DanceCover0140_slice05_slice1.wav,LE,IT,LE,0140,slice05,slice1.wav
PB_HQ_DanceCover0419_slice03_slice0.wav,PB,HQ,PB,0419,slice03,slice0.wav
PB_DanceCover0822_slice02_slice1.wav,PB,PB,PB,0822,slice02,slice1.wav
LE_DanceCover0409_slice08_slice0.wav,LE,LE,LE,0409,slice08,slice0.wav
LE_DanceCover0232_slice03_slice1.wav,LE,LE,LE,0232,slice03,slice1.wav
LE_DanceCover0342_slice05_slice0.wav,LE,LE,LE,0342,slice05,slice0.wav
IT_DanceCover0362_slice02_slice1.wav,IT,IT,IT,0362,slice02,slice1.wav
PB_DanceCover0845_slice01_slice1.wav,PB,PB,PB,0845,slice01,slice1.wav
LE_DanceCover0255_slice01_slice1.wav,LE,LE,LE,0255,slice01,slice1.wav
LE_DanceCover0327_slice05_slice0.wav,LE,LE,LE,0327,slice05,slice0.wav
HQ_DanceCover0726_slice05_slice1.wav,HQ,HQ,HQ,0726,slice05,slice1.wav
PB_HQ_DanceCover0286_slice05_slice1.wav,PB,HQ,PB,0286,slice05,slice1.wav
PB_CF_DanceCover0149_slice01_slice0.wav,PB,CF,PB,0149,slice01,slice0.wav
PB_DanceCover0869_slice03_slice0.wav,PB,PB,PB,0869,slice03,slice0.wav
HQ_DanceCover0442_slice04_slice0.wav,HQ,HQ,HQ,0442,slice04,slice0.wav
PB_HQ_DanceCover0170_slice02_slice0.wav,PB,HQ,PB,0170,slice02,slice0.wav
HQ_DanceCover0777_slice02_slice0.wav,HQ,HQ,HQ,0777,slice02,slice0.wav
IT_DanceCover0647_slice03_slice1.wav,IT,IT,IT,0647,slice03,slice1.wav
PB_IT_DanceCover0287_slice05_slice0.wav,PB,IT,PB,0287,slice05,slice0.wav
LE_IT_DanceCover0643_slice01_slice1.wav,LE,IT,LE,0643,slice01,slice1.wav
PB_LE_DanceCover0162_slice01_slice1.wav,PB,LE,PB,0162,slice01,slice1.wav
PB_LE_DanceCover0527_slice03_slice0.wav,PB,LE,PB,0527,slice03,slice0.wav
PB_DanceCover0822_slice08_slice1.wav,PB,PB,PB,0822,slice08,slice1.wav
HQ_DanceCover0315_slice04_slice0.wav,HQ,HQ,HQ,0315,slice04,slice0.wav
PB_DanceCover0869_slice09_slice1.wav,PB,PB,PB,0869,slice09,slice1.wav
PB_CF_DanceCover0281_slice04_slice1.wav,PB,CF,PB,0281,slice04,slice1.wav
PB_DanceCover0850_slice03_slice0.wav,PB,PB,PB,0850,slice03,slice0.wav
CF_DanceCover0406_slice07_slice0.wav,CF,CF,CF,0406,slice07,slice0.wav
PB_LE_DanceCover0268_slice03_slice1.wav,PB,LE,PB,0268,slice03,slice1.wav
IT_DanceCover0665_slice01_slice0.wav,IT,IT,IT,0665,slice01,slice0.wav
PB_DanceCover0411_slice08_slice1.wav,PB,PB,PB,0411,slice08,slice1.wav
HQ_IT_DanceCover0082_slice01_slice0.wav,HQ,IT,HQ,0082,slice01,slice0.wav
PB_CF_DanceCover0045_slice02_slice0.wav,PB,CF,PB,0045,slice02,slice0.wav
PB_LE_DanceCover0121_slice01_slice0.wav,PB,LE,PB,0121,slice01,slice0.wav
IT_DanceCover0357_slice04_slice0.wav,IT,IT,IT,0357,slice04,slice0.wav
LE_DanceCover0462_slice07_slice1.wav,LE,LE,LE,0462,slice07,slice1.wav
PB_DanceCover0858_slice09_slice0.wav,PB,PB,PB,0858,slice09,slice0.wav
PB_DanceCover0411_slice04_slice1.wav,PB,PB,PB,0411,slice04,slice1.wav
PB_LE_DanceCover0285_slice03_slice0.wav,PB,LE,PB,0285,slice03,slice0.wav
PB_DanceCover0412_slice08_slice0.wav,PB,PB,PB,0412,slice08,slice0.wav
PB_DanceCover0743_slice02_slice0.wav,PB,PB,PB,0743,slice02,slice0.wav
LE_DanceCover0255_slice10_slice0.wav,LE,LE,LE,0255,slice10,slice0.wav
PB_DanceCover0862_slice09_slice0.wav,PB,PB,PB,0862,slice09,slice0.wav
LE_DanceCover0462_slice01_slice0.wav,LE,LE,LE,0462,slice01,slice0.wav
PB_LE_DanceCover0546_slice04_slice1.wav,PB,LE,PB,0546,slice04,slice1.wav
HQ_DanceCover0167_slice01_slice0.wav,HQ,HQ,HQ,0167,slice01,slice0.wav
PB_LE_DanceCover0475_slice08_slice0.wav,PB,LE,PB,0475,slice08,slice0.wav
PB_HQ_DanceCover0098_slice01_slice1.wav,PB,HQ,PB,0098,slice01,slice1.wav
IT_DanceCover0266_slice05_slice1.wav,IT,IT,IT,0266,slice05,slice1.wav
PB_LE_DanceCover0155_slice05_slice0.wav,PB,LE,PB,0155,slice05,slice0.wav
HQ_DanceCover0446_slice03_slice0.wav,HQ,HQ,HQ,0446,slice03,slice0.wav
CF_DanceCover0356_slice15_slice0.wav,CF,CF,CF,0356,slice15,slice0.wav
HQ_DanceCover0726_slice05_slice0.wav,HQ,HQ,HQ,0726,slice05,slice0.wav
PB_HQ_DanceCover0423_slice02_slice0.wav,PB,HQ,PB,0423,slice02,slice0.wav
PB_LE_DanceCover0475_slice01_slice0.wav,PB,LE,PB,0475,slice01,slice0.wav
PB_DanceCover0863_slice06_slice0.wav,PB,PB,PB,0863,slice06,slice0.wav
PB_DanceCover0365_slice11_slice1.wav,PB,PB,PB,0365,slice11,slice1.wav
LE_HQ_DanceCover0364_slice05_slice0.wav,LE,HQ,LE,0364,slice05,slice0.wav
PB_HQ_DanceCover0291_slice05_slice0.wav,PB,HQ,PB,0291,slice05,slice0.wav
PB_LE_DanceCover0084_slice03_slice0.wav,PB,LE,PB,0084,slice03,slice0.wav
PB_DanceCover0850_slice06_slice0.wav,PB,PB,PB,0850,slice06,slice0.wav
LE_DanceCover0327_slice01_slice0.wav,LE,LE,LE,0327,slice01,slice0.wav
CF_DanceCover0783_slice10_slice0.wav,CF,CF,CF,0783,slice10,slice0.wav
LE_DanceCover0255_slice12_slice1.wav,LE,LE,LE,0255,slice12,slice1.wav
PB_HQ_DanceCover0306_slice01_slice1.wav,PB,HQ,PB,0306,slice01,slice1.wav
IT_DanceCover0345_slice03_slice0.wav,IT,IT,IT,0345,slice03,slice0.wav
PB_IT_DanceCover0061_slice02_slice0.wav,PB,IT,PB,0061,slice02,slice0.wav
PB_DanceCover0436_slice05_slice0.wav,PB,PB,PB,0436,slice05,slice0.wav
PB_LE_DanceCover0392_slice01_slice0.wav,PB,LE,PB,0392,slice01,slice0.wav
CF_DanceCover0356_slice11_slice1.wav,CF,CF,CF,0356,slice11,slice1.wav
PB_LE_DanceCover0519_slice01_slice0.wav,PB,LE,PB,0519,slice01,slice0.wav
HQ_DanceCover0193_slice05_slice1.wav,HQ,HQ,HQ,0193,slice05,slice1.wav
PB_DanceCover0427_slice02_slice1.wav,PB,PB,PB,0427,slice02,slice1.wav
PB_DanceCover0663_slice03_slice0.wav,PB,PB,PB,0663,slice03,slice0.wav
PB_DanceCover0301_slice11_slice0.wav,PB,PB,PB,0301,slice11,slice0.wav
PB_IT_DanceCover0329_slice03_slice0.wav,PB,IT,PB,0329,slice03,slice0.wav
HQ_DanceCover0167_slice03_slice1.wav,HQ,HQ,HQ,0167,slice03,slice1.wav
IT_DanceCover0472_slice03_slice1.wav,IT,IT,IT,0472,slice03,slice1.wav
PB_HQ_DanceCover0107_slice03_slice0.wav,PB,HQ,PB,0107,slice03,slice0.wav
CF_DanceCover0853_slice12_slice1.wav,CF,CF,CF,0853,slice12,slice1.wav
PB_DanceCover0412_slice10_slice0.wav,PB,PB,PB,0412,slice10,slice0.wav
HQ_DanceCover0507_slice02_slice0.wav,HQ,HQ,HQ,0507,slice02,slice0.wav
PB_DanceCover0730_slice03_slice1.wav,PB,PB,PB,0730,slice03,slice1.wav
PB_HQ_DanceCover0240_slice01_slice1.wav,PB,HQ,PB,0240,slice01,slice1.wav
PB_CF_DanceCover0050_slice02_slice0.wav,PB,CF,PB,0050,slice02,slice0.wav
PB_IT_DanceCover0273_slice01_slice1.wav,PB,IT,PB,0273,slice01,slice1.wav
LE_DanceCover0462_slice04_slice0.wav,LE,LE,LE,0462,slice04,slice0.wav
HQ_DanceCover0242_slice04_slice0.wav,HQ,HQ,HQ,0242,slice04,slice0.wav
LE_DanceCover0537_slice05_slice1.wav,LE,LE,LE,0537,slice05,slice1.wav
LE_IT_DanceCover0007_slice01_slice1.wav,LE,IT,LE,0007,slice01,slice1.wav
PB_LE_DanceCover0484_slice04_slice0.wav,PB,LE,PB,0484,slice04,slice0.wav
PB_LE_DanceCover0335_slice05_slice1.wav,PB,LE,PB,0335,slice05,slice1.wav
PB_IT_DanceCover0323_slice03_slice0.wav,PB,IT,PB,0323,slice03,slice0.wav
CF_DanceCover0263_slice06_slice1.wav,CF,CF,CF,0263,slice06,slice1.wav
PB_HQ_DanceCover0307_slice03_slice0.wav,PB,HQ,PB,0307,slice03,slice0.wav
PB_DanceCover0845_slice03_slice1.wav,PB,PB,PB,0845,slice03,slice1.wav
PB_HQ_DanceCover0240_slice02_slice1.wav,PB,HQ,PB,0240,slice02,slice1.wav
PB_CF_DanceCover0108_slice01_slice1.wav,PB,CF,PB,0108,slice01,slice1.wav
IT_DanceCover0473_slice02_slice1.wav,IT,IT,IT,0473,slice02,slice1.wav
PB_DanceCover0845_slice02_slice0.wav,PB,PB,PB,0845,slice02,slice0.wav
PB_DanceCover0863_slice04_slice0.wav,PB,PB,PB,0863,slice04,slice0.wav
IT_DanceCover0725_slice01_slice0.wav,IT,IT,IT,0725,slice01,slice0.wav
LE_DanceCover0409_slice08_slice1.wav,LE,LE,LE,0409,slice08,slice1.wav
PB_HQ_DanceCover0291_slice03_slice0.wav,PB,HQ,PB,0291,slice03,slice0.wav
PB_LE_DanceCover0030_slice01_slice0.wav,PB,LE,PB,0030,slice01,slice0.wav
